date,country_code,country_name,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_vaccinated_pfizer,cumulative_persons_vaccinated_pfizer,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_vaccinated_moderna,cumulative_persons_vaccinated_moderna,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_vaccinated_janssen,cumulative_persons_vaccinated_janssen,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,new_persons_vaccinated_sinovac,total_persons_vaccinated_sinovac,new_persons_fully_vaccinated_sinovac,total_persons_fully_vaccinated_sinovac,new_vaccine_doses_administered_sinovac,total_vaccine_doses_administered_sinovac
2021-11-02,EC,Ecuador,1263.0,12632888.0,856.0,10317108.0,2661.0,22602509.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,EC,Ecuador,1625.0,12634513.0,1380.0,10318488.0,3807.0,22606316.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-04,EC,Ecuador,52411.0,12686924.0,25802.0,10344290.0,86542.0,22692858.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-05,EC,Ecuador,63927.0,12750851.0,25435.0,10369725.0,104037.0,22796895.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-06,EC,Ecuador,4323.0,12755174.0,3349.0,10373074.0,10375.0,22807270.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-07,EC,Ecuador,1397.0,12756571.0,1401.0,10374475.0,4187.0,22811457.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-08,EC,Ecuador,53989.0,12810560.0,26786.0,10401261.0,94022.0,22905479.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-09,EC,Ecuador,57156.0,12867716.0,32108.0,10433369.0,101454.0,23006933.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-10,EC,Ecuador,58225.0,12925941.0,35335.0,10468704.0,105914.0,23112847.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-11,EC,Ecuador,53445.0,12979386.0,38844.0,10507548.0,105119.0,23217966.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-12,EC,Ecuador,49670.0,13029056.0,32547.0,10540095.0,95743.0,23313709.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-13,EC,Ecuador,26673.0,13055729.0,8342.0,10548437.0,38476.0,23352185.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-14,EC,Ecuador,13694.0,13069423.0,3992.0,10552429.0,19846.0,23372031.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-15,EC,Ecuador,50818.0,13120241.0,37904.0,10590333.0,105021.0,23477052.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16,EC,Ecuador,58453.0,13178694.0,44221.0,10634554.0,118366.0,23595418.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-17,EC,Ecuador,55789.0,13234483.0,54190.0,10688744.0,133771.0,23729189.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18,EC,Ecuador,47313.0,13281796.0,60425.0,10749169.0,127877.0,23857066.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-19,EC,Ecuador,54526.0,13336322.0,62562.0,10811731.0,133086.0,23990152.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-20,EC,Ecuador,27221.0,13363543.0,24284.0,10836015.0,58488.0,24048640.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-21,EC,Ecuador,17784.0,13381327.0,16875.0,10852890.0,39585.0,24088225.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-22,EC,Ecuador,95870.0,13477197.0,125652.0,10978542.0,232457.0,24320682.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-23,EC,Ecuador,51093.0,13528290.0,73766.0,11052308.0,143298.0,24463980.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-24,EC,Ecuador,52101.0,13580391.0,88145.0,11140453.0,155330.0,24619310.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-25,EC,Ecuador,52209.0,13632600.0,87567.0,11228020.0,154204.0,24773514.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-26,EC,Ecuador,43432.0,13676032.0,83690.0,11311710.0,143047.0,24916561.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-27,EC,Ecuador,16514.0,13692546.0,16992.0,11328702.0,41433.0,24957994.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-28,EC,Ecuador,8362.0,13700908.0,9076.0,11337778.0,21870.0,24979864.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,EC,Ecuador,32307.0,13733215.0,60604.0,11398382.0,113982.0,25093846.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,EC,Ecuador,33465.0,13766680.0,52953.0,11451335.0,106725.0,25200571.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-01,EC,Ecuador,29557.0,13796237.0,50458.0,11501793.0,109049.0,25309620.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-02,EC,Ecuador,32548.0,13828785.0,58726.0,11560519.0,122530.0,25432150.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-03,EC,Ecuador,24135.0,13852920.0,48132.0,11608651.0,98703.0,25530853.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-04,EC,Ecuador,7338.0,13860258.0,13500.0,11622151.0,32392.0,25563245.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05,EC,Ecuador,3900.0,13864158.0,6942.0,11629093.0,17441.0,25580686.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,EC,Ecuador,17944.0,13882102.0,34881.0,11663974.0,77335.0,25658021.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-07,EC,Ecuador,17399.0,13899501.0,43717.0,11707691.0,90250.0,25748271.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-08,EC,Ecuador,16256.0,13915757.0,52883.0,11760574.0,93960.0,25842231.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-09,EC,Ecuador,21202.0,13936959.0,64792.0,11825366.0,110024.0,25952255.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-10,EC,Ecuador,23644.0,13960603.0,72774.0,11898140.0,120229.0,26072484.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-11,EC,Ecuador,12000.0,13972603.0,29433.0,11927573.0,52759.0,26125243.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-12,EC,Ecuador,7166.0,13979769.0,16338.0,11943911.0,31762.0,26157005.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,EC,Ecuador,17929.0,13997698.0,64442.0,12008353.0,104178.0,26261183.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14,EC,Ecuador,18992.0,14016690.0,63299.0,12071652.0,101667.0,26362850.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15,EC,Ecuador,30431.0,14047121.0,92855.0,12164507.0,190050.0,26552900.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-16,EC,Ecuador,20483.0,14067604.0,67962.0,12232469.0,114832.0,26667732.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17,EC,Ecuador,15603.0,14083207.0,55978.0,12288447.0,97713.0,26765445.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18,EC,Ecuador,6300.0,14089507.0,19542.0,12307989.0,37139.0,26802584.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19,EC,Ecuador,4673.0,14094180.0,10533.0,12318522.0,23302.0,26825886.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20,EC,Ecuador,12822.0,14107002.0,53404.0,12371926.0,91699.0,26917585.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21,EC,Ecuador,14498.0,14121500.0,59573.0,12431499.0,97489.0,27015074.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-22,EC,Ecuador,12991.0,14134491.0,44434.0,12475933.0,88207.0,27103281.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23,EC,Ecuador,11757.0,14146248.0,39417.0,12515350.0,80862.0,27184143.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-24,EC,Ecuador,1537.0,14147785.0,3934.0,12519284.0,8737.0,27192880.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-25,EC,Ecuador,2395.0,14150180.0,6582.0,12525866.0,13032.0,27205912.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-26,EC,Ecuador,1338.0,14151518.0,2594.0,12528460.0,7407.0,27213319.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,EC,Ecuador,15805.0,14167323.0,41192.0,12569652.0,91289.0,27304608.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28,EC,Ecuador,21171.0,14188494.0,49795.0,12619447.0,107354.0,27411962.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29,EC,Ecuador,20321.0,14208815.0,41806.0,12661253.0,89757.0,27501719.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30,EC,Ecuador,14401.0,14223216.0,27396.0,12688649.0,59479.0,27561198.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,EC,Ecuador,1388.0,14224604.0,1818.0,12690467.0,5133.0,27566331.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-01,EC,Ecuador,286.0,14224890.0,344.0,12690811.0,1453.0,27567784.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-02,EC,Ecuador,1184.0,14226074.0,1690.0,12692501.0,6358.0,27574142.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,EC,Ecuador,16876.0,14242950.0,25451.0,12717952.0,86667.0,27660809.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-04,EC,Ecuador,20174.0,14263124.0,31524.0,12749476.0,110009.0,27770818.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-05,EC,Ecuador,22390.0,14285514.0,33217.0,12782693.0,118286.0,27889104.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,EC,Ecuador,22931.0,14308445.0,34431.0,12817124.0,119166.0,28008270.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-07,EC,Ecuador,20674.0,14329119.0,32118.0,12849242.0,119297.0,28127567.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-08,EC,Ecuador,7248.0,14336367.0,10225.0,12859467.0,45185.0,28172752.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-09,EC,Ecuador,6834.0,14343201.0,8186.0,12867653.0,38070.0,28210822.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-10,EC,Ecuador,28760.0,14371961.0,40189.0,12907842.0,137998.0,28348820.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-11,EC,Ecuador,30690.0,14402651.0,43207.0,12951049.0,142535.0,28491355.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12,EC,Ecuador,31545.0,14434196.0,41091.0,12992140.0,144076.0,28635431.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,EC,Ecuador,26726.0,14460922.0,35568.0,13027708.0,131089.0,28766520.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14,EC,Ecuador,24440.0,14485362.0,32655.0,13060363.0,128391.0,28894911.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-15,EC,Ecuador,8126.0,14493488.0,11683.0,13072046.0,51444.0,28946355.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-16,EC,Ecuador,6957.0,14500445.0,9251.0,13081297.0,40112.0,28986467.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,EC,Ecuador,25301.0,14525746.0,30949.0,13112246.0,120996.0,29107463.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,EC,Ecuador,18755.0,14544501.0,24915.0,13137161.0,109978.0,29217441.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,EC,Ecuador,15821.0,14560322.0,21058.0,13158219.0,94249.0,29311690.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,EC,Ecuador,14331.0,14574653.0,20662.0,13178881.0,89104.0,29400794.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,EC,Ecuador,12888.0,14587541.0,19934.0,13198815.0,95039.0,29495833.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22,EC,Ecuador,3991.0,14591532.0,6369.0,13205184.0,46741.0,29542574.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-23,EC,Ecuador,2388.0,14593920.0,3328.0,13208512.0,22215.0,29564789.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,EC,Ecuador,11602.0,14605522.0,16866.0,13225378.0,70776.0,29635565.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,EC,Ecuador,10331.0,14615853.0,16196.0,13241574.0,70525.0,29706090.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26,EC,Ecuador,9765.0,14625618.0,15829.0,13257403.0,67189.0,29773279.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,EC,Ecuador,8551.0,14634169.0,15137.0,13272540.0,66792.0,29840071.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,EC,Ecuador,7164.0,14641333.0,13970.0,13286510.0,71588.0,29911659.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-29,EC,Ecuador,2590.0,14643923.0,4342.0,13290852.0,34578.0,29946237.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-30,EC,Ecuador,1657.0,14645580.0,2673.0,13293525.0,19297.0,29965534.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,EC,Ecuador,7704.0,14653284.0,12827.0,13306352.0,62523.0,30028057.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,EC,Ecuador,7271.0,14660555.0,12271.0,13318623.0,67804.0,30095861.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-02,EC,Ecuador,6742.0,14667297.0,11948.0,13330571.0,69760.0,30165621.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,EC,Ecuador,6365.0,14673662.0,12214.0,13342785.0,71572.0,30237193.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-04,EC,Ecuador,6254.0,14679916.0,12233.0,13355018.0,77294.0,30314487.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-05,EC,Ecuador,2137.0,14682053.0,4607.0,13359625.0,32547.0,30347034.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-06,EC,Ecuador,1784.0,14683837.0,3597.0,13363222.0,25074.0,30372108.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,EC,Ecuador,6927.0,14690764.0,14175.0,13377397.0,79305.0,30451413.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08,EC,Ecuador,6612.0,14697376.0,13867.0,13391264.0,81908.0,30533321.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09,EC,Ecuador,6223.0,14703599.0,13616.0,13404880.0,83153.0,30616474.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,EC,Ecuador,5401.0,14709000.0,12833.0,13417713.0,83821.0,30700295.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,EC,Ecuador,4898.0,14713898.0,11261.0,13428974.0,89516.0,30789811.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,EC,Ecuador,1626.0,14715524.0,3692.0,13432666.0,39275.0,30829086.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-13,EC,Ecuador,1098.0,14716622.0,2561.0,13435227.0,28256.0,30857342.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,EC,Ecuador,4225.0,14720847.0,9834.0,13445061.0,82957.0,30940299.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-15,EC,Ecuador,4348.0,14725195.0,10243.0,13455304.0,96702.0,31037001.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-16,EC,Ecuador,4510.0,14729705.0,9891.0,13465195.0,104955.0,31141956.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-17,EC,Ecuador,4122.0,14733827.0,9432.0,13474627.0,102261.0,31244217.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-18,EC,Ecuador,3956.0,14737783.0,9092.0,13483719.0,115465.0,31359682.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-19,EC,Ecuador,1438.0,14739221.0,3151.0,13486870.0,56102.0,31415784.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-20,EC,Ecuador,898.0,14740119.0,1861.0,13488731.0,33929.0,31449713.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21,EC,Ecuador,5745.0,14745864.0,12003.0,13500734.0,108262.0,31557975.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-22,EC,Ecuador,7659.0,14753523.0,17079.0,13517813.0,112505.0,31670480.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-23,EC,Ecuador,7731.0,14761254.0,17282.0,13535095.0,102350.0,31772830.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-24,EC,Ecuador,6751.0,14768005.0,15387.0,13550482.0,92333.0,31865163.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-25,EC,Ecuador,4981.0,14772986.0,11099.0,13561581.0,75008.0,31940171.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-26,EC,Ecuador,751.0,14773737.0,1690.0,13563271.0,23782.0,31963953.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-27,EC,Ecuador,347.0,14774084.0,737.0,13564008.0,11934.0,31975887.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-28,EC,Ecuador,575.0,14774659.0,1015.0,13565023.0,13229.0,31989116.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,EC,Ecuador,193.0,14774852.0,431.0,13565454.0,7716.0,31996832.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-02,EC,Ecuador,3270.0,14778122.0,7963.0,13573417.0,62556.0,32059388.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-03,EC,Ecuador,3967.0,14782089.0,9639.0,13583056.0,71980.0,32131368.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-04,EC,Ecuador,4026.0,14786115.0,9815.0,13592871.0,78930.0,32210298.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05,EC,Ecuador,1014.0,14787129.0,2484.0,13595355.0,33933.0,32244231.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06,EC,Ecuador,781.0,14787910.0,1634.0,13596989.0,25558.0,32269789.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07,EC,Ecuador,3759.0,14791669.0,8780.0,13605769.0,67395.0,32337184.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-08,EC,Ecuador,3733.0,14795402.0,8768.0,13614537.0,64966.0,32402150.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-09,EC,Ecuador,3524.0,14798926.0,8088.0,13622625.0,63446.0,32465596.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-10,EC,Ecuador,7192.0,14806118.0,17694.0,13640319.0,82073.0,32547669.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,EC,Ecuador,3049.0,14809167.0,6650.0,13646969.0,61983.0,32609652.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,EC,Ecuador,1014.0,14810181.0,2068.0,13649037.0,31239.0,32640891.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,EC,Ecuador,506.0,14810687.0,1193.0,13650230.0,17544.0,32658435.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,EC,Ecuador,2903.0,14813590.0,6348.0,13656578.0,51868.0,32710303.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,EC,Ecuador,3071.0,14816661.0,6580.0,13663158.0,51262.0,32761565.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16,EC,Ecuador,2881.0,14819542.0,6150.0,13669308.0,51558.0,32813123.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,EC,Ecuador,2926.0,14822468.0,6134.0,13675442.0,55014.0,32868137.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,EC,Ecuador,2679.0,14825147.0,5444.0,13680886.0,54105.0,32922242.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-19,EC,Ecuador,634.0,14825781.0,1369.0,13682255.0,16526.0,32938768.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-20,EC,Ecuador,716.0,14826497.0,1504.0,13683759.0,26892.0,32965660.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-21,EC,Ecuador,2149.0,14828646.0,5100.0,13688859.0,39354.0,33005014.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-22,EC,Ecuador,693.0,14829339.0,2327.0,13691186.0,35328.0,33040342.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-23,EC,Ecuador,2259.0,14831598.0,6320.0,13697506.0,40291.0,33080633.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-24,EC,Ecuador,2126.0,14833724.0,5609.0,13703115.0,34209.0,33114842.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-25,EC,Ecuador,1940.0,14835664.0,5504.0,13708619.0,34871.0,33149713.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-26,EC,Ecuador,469.0,14836133.0,1349.0,13709968.0,15993.0,33165706.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-27,EC,Ecuador,273.0,14836406.0,725.0,13710693.0,8734.0,33174440.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-28,EC,Ecuador,1969.0,14838375.0,4625.0,13715318.0,31722.0,33206162.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-29,EC,Ecuador,1971.0,14840346.0,4409.0,13719727.0,30555.0,33236717.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-30,EC,Ecuador,3840.0,14844186.0,8755.0,13728482.0,42444.0,33279161.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,EC,Ecuador,1943.0,14846129.0,4141.0,13732623.0,32754.0,33311915.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-04,EC,Ecuador,210165.0,15056294.0,68685.0,13801308.0,288706.0,33600621.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-05,EC,Ecuador,3643.0,15059937.0,7000.0,13808308.0,98587.0,33699208.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06,EC,Ecuador,3366.0,15063303.0,6753.0,13815061.0,35991.0,33735199.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,EC,Ecuador,3160.0,15066463.0,6119.0,13821180.0,32772.0,33767971.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-08,EC,Ecuador,3201.0,15069664.0,6596.0,13827776.0,36082.0,33804053.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-09,EC,Ecuador,756.0,15070420.0,1590.0,13829366.0,13962.0,33818015.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-10,EC,Ecuador,362.0,15070782.0,862.0,13830228.0,7766.0,33825781.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,EC,Ecuador,2616.0,15073398.0,5488.0,13835716.0,32885.0,33858666.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12,EC,Ecuador,3294.0,15076692.0,5722.0,13841438.0,37313.0,33895979.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,EC,Ecuador,3373.0,15080065.0,5489.0,13846927.0,46365.0,33942344.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-14,EC,Ecuador,2891.0,15082956.0,5236.0,13852163.0,42198.0,33984542.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15,EC,Ecuador,196.0,15083152.0,415.0,13852578.0,4642.0,33989184.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-16,EC,Ecuador,319.0,15083471.0,686.0,13853264.0,7888.0,33997072.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-17,EC,Ecuador,238.0,15083709.0,562.0,13853826.0,5876.0,34002948.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,EC,Ecuador,3311.0,15087020.0,5490.0,13859316.0,37813.0,34040761.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,EC,Ecuador,3641.0,15090661.0,5683.0,13864999.0,39685.0,34080446.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,EC,Ecuador,3261.0,15093922.0,4950.0,13869949.0,36792.0,34117238.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-21,EC,Ecuador,3505.0,15097427.0,5317.0,13875266.0,41437.0,34158675.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-22,EC,Ecuador,3175.0,15100602.0,5078.0,13880344.0,37730.0,34196405.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-23,EC,Ecuador,1161.0,15101763.0,1836.0,13882180.0,17593.0,34213998.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-24,EC,Ecuador,519.0,15102282.0,985.0,13883165.0,10003.0,34224001.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,EC,Ecuador,4618.0,15106900.0,6305.0,13889470.0,45206.0,34269207.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-26,EC,Ecuador,4913.0,15111813.0,6608.0,13896078.0,52896.0,34322103.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-27,EC,Ecuador,4839.0,15116652.0,6289.0,13902367.0,52889.0,34374992.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28,EC,Ecuador,4672.0,15121324.0,6182.0,13908549.0,49193.0,34424185.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29,EC,Ecuador,4380.0,15125704.0,5917.0,13914466.0,51425.0,34475610.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30,EC,Ecuador,855.0,15126559.0,1270.0,13915736.0,15395.0,34491005.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,EC,Ecuador,254.0,15126813.0,410.0,13916146.0,5506.0,34496511.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-02,EC,Ecuador,207.0,15127020.0,297.0,13916443.0,4093.0,34500604.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03,EC,Ecuador,3232.0,15130252.0,3991.0,13920434.0,29887.0,34530491.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04,EC,Ecuador,4332.0,15134584.0,5189.0,13925623.0,36008.0,34566499.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05,EC,Ecuador,3185.0,15137769.0,4224.0,13929847.0,32380.0,34598879.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06,EC,Ecuador,2996.0,15140765.0,4055.0,13933902.0,32818.0,34631697.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-07,EC,Ecuador,530.0,15141295.0,737.0,13934639.0,8135.0,34639832.0,,,,,,,,,,,,,,,,,,,,,,,,
