date,country_code,country_name,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index
2021-04-16,MR,Mauritania,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,33.33
2021-04-17,MR,Mauritania,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,33.33
2021-04-18,MR,Mauritania,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,33.33
2021-04-19,MR,Mauritania,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,33.33
2021-04-20,MR,Mauritania,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,33.33
2021-04-21,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-04-22,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-04-23,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-04-24,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-04-25,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-04-26,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-04-27,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-04-28,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-04-29,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-04-30,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-01,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-02,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-03,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-04,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-05,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-06,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-07,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-08,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-09,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-10,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-11,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-12,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-13,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-14,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-15,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-16,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-17,MR,Mauritania,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,31.48
2021-05-18,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-05-19,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-05-20,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-05-21,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-05-22,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-05-23,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-05-24,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-05-25,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-05-26,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-05-27,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-05-28,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-05-29,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-05-30,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-05-31,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-01,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-02,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-03,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-04,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-05,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-06,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-07,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-08,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-09,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-10,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-11,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-12,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-13,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-14,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-15,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-16,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-17,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-18,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-19,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-20,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-21,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-22,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-23,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-24,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-25,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-26,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-27,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-28,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-29,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-06-30,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-01,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-02,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-03,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-04,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-05,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-06,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-07,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-08,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-09,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-10,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-11,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-12,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-13,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-14,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-15,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-16,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-17,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-18,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-19,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-20,MR,Mauritania,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,39.81
2021-07-21,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-07-22,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-07-23,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-07-24,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-07-25,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-07-26,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-07-27,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-07-28,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-07-29,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-07-30,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-07-31,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-08-01,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-08-02,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-08-03,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-08-04,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-08-05,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-08-06,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-08-07,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-08-08,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-08-09,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-08-10,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-08-11,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-08-12,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-08-13,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-08-14,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-08-15,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-08-16,MR,Mauritania,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,36.11
2021-08-17,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-08-18,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-08-19,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-08-20,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-08-21,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-08-22,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-08-23,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-08-24,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-08-25,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-08-26,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-08-27,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-08-28,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-08-29,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-08-30,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-08-31,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-09-01,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-09-02,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-09-03,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-09-04,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-09-05,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-09-06,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-09-07,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
2021-09-08,MR,Mauritania,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,3.0,44.44
